Bug 1,Bug 2,Carbon,1 on 2: Effect,1 on 2: 25th Percentile,1 on 2: 75th Percentile,1 on 2: Replicates,2 on 1: Effect,2 on 1: 25th Percentile,2 on 1: 75th Percentile,2 on 1: Replicates,Class,Type,Strength
LA,PR2,Sucrose,-1.971151778,-2.268968684,-1.842433444,9,-0.473702057,-0.508413064,-0.446621116,10,Competition,-58.51292691,2.027272298
LA,PH,Sucrose,-0.817048819,-0.874957281,-0.735816171,22,-0.76566202,-1.175487737,-0.510128118,6,Competition,-88.14039762,1.119735282
LA,PP,Sucrose,4.612240292,4.48703664,4.776624258,22,0.042192928,0.016897871,0.052825321,11,Mutualism,45.52412908,4.612433279
EL,PAl,Sucrose,0,-0.78887368,0.52378415,8,-0.135312781,-0.189571986,-0.074663531,13,Amensalism,-45,0.135312781
EL,PAg2,Sucrose,-1.322562289,-1.627446651,-1.123045739,11,-0.550265286,-0.669539275,-0.409318523,8,Competition,-67.5902418,1.432467415
EL,PAg1,Sucrose,-0.830988981,-1.02983479,-0.661680199,15,-0.958588219,-0.989260406,-0.920041127,11,Competition,-85.92163658,1.268634723
EL,PAg3,Sucrose,-0.902241826,-0.965812184,-0.719456497,7,-0.591731934,-0.664029674,-0.526801565,12,Competition,-78.25871616,1.078974974
EL,LA,Sucrose,-1.075259769,-1.107464906,-1.034978685,6,-0.355424524,-0.38350124,-0.300419119,15,Competition,-63.29117873,1.132479652
EL,EL,Sucrose,-0.796637379,-0.84523283,-0.712227742,19,-0.796637379,-0.84523283,-0.712227742,19,Competition,-90,1.126615386
EL,RP2,Sucrose,-0.548810995,-0.595843893,-0.460628043,9,-1.323886055,-1.492156559,-1.122527949,8,Competition,-67.51623109,1.433132163
EL,RP1,Sucrose,-0.421210091,-0.524378847,-0.348948958,10,-1.239900023,-1.283407506,-1.088380932,13,Competition,-63.76328928,1.309492272
EL,SF1,Sucrose,1.442455594,0.283458987,2.225523076,7,0.036277462,-0.079599424,0.146944139,12,Commensalism,46.44067338,1.442911707
EL,BI,Sucrose,2.369239156,2.247669258,2.592957846,10,0.007555008,-0.029807228,0.023974136,8,Commensalism,45.18270364,2.369251201
EL,KA,Sucrose,2.831115479,2.717385237,2.919596485,16,0.082211169,0.038263333,0.2359976,11,Mutualism,46.66331249,2.832308869
EL,CF,Sucrose,0.578790553,0.46999811,0.616131029,19,0.03617154,0.004680684,0.132828114,13,Mutualism,48.57605141,0.579919723
EL,EC,Sucrose,2.870019165,2.857259525,2.921523175,13,0.004748296,-0.022972156,0.330981262,9,Commensalism,45.09479277,2.870023093
EL,EA,Sucrose,1.808631379,1.483817722,1.912086806,11,-0.04514961,-0.264664014,0.026733034,11,Commensalism,43.56999886,1.809194835
EL,PK,Sucrose,3.636344482,3.604144181,3.686507395,21,0.207276928,0.17743508,0.289512544,9,Mutualism,48.26241251,3.642247234
EL,PR1,Sucrose,1.894199126,1.886090819,2.122086997,15,-0.227055358,-0.3317825,-0.011678339,10,Parasitism,38.16463775,1.907759016
EL,PAr,Sucrose,3.520844309,3.465267148,3.589775127,13,-0.510176168,-0.534785464,-0.378913172,12,Parasitism,36.75513156,3.557614984
EL,PR2,Sucrose,-2.781004167,-2.884324948,-2.722608855,17,-0.164951465,-0.260352896,-0.001637055,7,Competition,-48.39444399,2.785891807
EL,PH,Sucrose,-1.359731973,-1.481541884,-1.283494331,28,-0.602847868,-0.655313841,-0.517006208,13,Competition,-68.91048082,1.487379101
EL,PP,Sucrose,0,0,0,20,-0.148100268,-0.177707789,-0.073695988,11,Amensalism,-45,0.148100268
RP2,PAl,Sucrose,-0.404047569,-1.345174678,0,9,-0.4981176,-0.55425182,-0.469529651,16,Neutralism,-84.0472003,0.641385673
RP2,PAg2,Sucrose,-1.401839431,-1.560541665,-1.095032117,19,-0.052990401,-0.328868014,0.221676426,4,Amensalism,-47.16478535,1.402840609
RP2,PAg1,Sucrose,-1.534476118,-1.717536613,-1.369631987,13,-0.45828033,-0.514596401,-0.394157541,10,Competition,-61.62856505,1.601448662
RP2,PAg3,Sucrose,-1.412725776,-1.814300927,-1.125260753,8,-0.638256897,-0.835613322,-0.576178958,21,Competition,-69.31302785,1.550214819
RP2,LA,Sucrose,-1.322397686,-1.429803376,-1.287569016,14,-0.257880038,-0.33872229,-0.194883748,12,Competition,-56.0347303,1.347307594
RP2,EL,Sucrose,-1.323886055,-1.492156559,-1.122527949,8,-0.548810995,-0.595843893,-0.460628043,9,Competition,-67.51623109,1.433132163
RP2,RP2,Sucrose,-1.130819435,-1.176131696,-1.058387131,18,-1.130819435,-1.176131696,-1.058387131,18,Competition,-90,1.599220181
RP2,RP1,Sucrose,-1.043978002,-1.130376216,-0.987717785,6,-1.165521575,-1.350296436,-1.123722365,17,Competition,-86.85135847,1.564714226
RP2,SF1,Sucrose,1.867075629,1.776387426,1.916132149,12,0.031888926,-0.042812337,0.094368856,10,Commensalism,45.97849449,1.867347935
RP2,BI,Sucrose,2.246805447,2.089875557,2.331246269,20,0.119892156,-0.051193331,0.189840545,9,Commensalism,48.05447263,2.250001965
RP2,KA,Sucrose,1.877473039,0.554107446,2.310899515,8,-0.105000062,-0.146341484,-0.079885531,13,Parasitism,41.79899537,1.880406878
RP2,CF,Sucrose,0.381910493,0.266423691,0.618451958,19,-0.105329778,-0.248358839,-0.004665643,5,Parasitism,29.58130186,0.396169139
RP2,EC,Sucrose,2.737790683,2.674864688,2.796246285,33,-0.020516459,-0.087039084,0.046640742,3,Commensalism,44.57064486,2.737867555
RP2,EA,Sucrose,1.793901562,1.705799857,1.861933665,8,0.07129169,0.005469759,0.126218218,5,Mutualism,47.27580191,1.795317609
RP2,PK,Sucrose,3.323566765,2.992199618,3.546723688,7,-0.394835254,-0.439644557,-0.316651648,12,Parasitism,38.22509122,3.346937543
RP2,PR1,Sucrose,1.764097784,1.398345787,1.902552102,11,-0.61364256,-0.646994614,-0.547285977,11,Parasitism,25.81973654,1.867778944
RP2,PAr,Sucrose,3.086603659,2.991073809,3.362117395,11,-0.818448254,-0.877852468,-0.761781626,15,Parasitism,30.14913069,3.193271002
RP2,PR2,Sucrose,-3.445947372,-3.527690311,-3.376964019,25,-0.347568556,-0.37155562,-0.286867913,12,Competition,-50.75954508,3.463431418
RP2,PH,Sucrose,-1.700713904,-1.75963736,-1.562039495,36,-0.579758243,-0.710179567,-0.491470286,5,Competition,-63.82378684,1.796815907
RP2,PP,Sucrose,3.689278762,3.545558356,3.789514695,20,-0.360940738,-0.423449375,-0.332213741,12,Parasitism,39.41224788,3.706893038
RP1,PAl,Sucrose,0.227703787,-0.278174056,0.963063909,6,-0.226031736,-0.376551076,-0.135880105,18,Amensalism,0.211138446,0.320841644
RP1,PAg2,Sucrose,-1.601012973,-1.691723852,-1.533086441,18,-0.066054019,-0.241133007,0.096596643,9,Amensalism,-47.36254883,1.60237501
RP1,PAg1,Sucrose,-1.3505068,-1.72152124,-1.221771388,7,-0.458106246,-0.825918235,-0.306190385,10,Competition,-63.73748182,1.426089039
RP1,PAg3,Sucrose,-1.216345317,-1.315631402,-0.953584016,16,-0.498473089,-0.61024928,-0.320478332,14,Competition,-67.28441442,1.314523241
RP1,LA,Sucrose,-1.430346689,-1.469274657,-1.401428381,11,-0.254146691,-0.335521405,-0.156139366,20,Competition,-55.07527176,1.452749872
RP1,EL,Sucrose,-1.239900023,-1.283407506,-1.088380932,13,-0.421210091,-0.524378847,-0.348948958,10,Competition,-63.76328928,1.309492272
RP1,RP2,Sucrose,-1.165521575,-1.350296436,-1.123722365,17,-1.043978002,-1.130376216,-0.987717785,6,Competition,-86.85135847,1.564714226
RP1,RP1,Sucrose,-1.034355451,-1.109781504,-0.910847093,10,-1.034355451,-1.109781504,-0.910847093,10,Competition,-90,1.462799507
RP1,SF1,Sucrose,2.736527808,2.610499983,2.852425381,6,-0.029893226,-0.11309856,0.04327628,12,Commensalism,44.37413845,2.736691076
RP1,BI,Sucrose,2.503839954,2.43675121,2.569530043,20,-0.07656238,-0.132158333,0.159154195,9,Commensalism,43.24855627,2.505010242
RP1,KA,Sucrose,2.705566621,2.633884841,2.776865935,13,0.029723313,-0.06314225,0.097002135,6,Commensalism,45.62942523,2.705729886
RP1,CF,Sucrose,0.483628755,0.288986397,0.781329008,4,0.059971807,-0.024480032,0.13920509,14,Commensalism,52.06880991,0.487332936
RP1,EC,Sucrose,2.515563607,2.378495605,2.649778869,17,-0.403953545,-0.474176998,-0.00420596,7,Parasitism,35.87722757,2.54779095
RP1,EA,Sucrose,2.317633777,2.152336037,2.47470919,16,-0.014692163,-0.100705857,0.070224223,16,Commensalism,44.63679004,2.317680346
RP1,PK,Sucrose,3.617987322,3.512128349,3.880463408,9,-0.099131273,-0.216963478,-0.035915866,22,Parasitism,43.43051334,3.619345144
RP1,PR1,Sucrose,1.665818553,1.646518036,1.683079581,9,-0.443902282,-0.62715877,-0.308166749,10,Parasitism,30.07873048,1.723949154
RP1,PAr,Sucrose,3.589711463,3.497705575,3.597717036,19,-0.564345261,-0.647569538,-0.488454887,12,Parasitism,36.06555094,3.633801586
RP1,PR2,Sucrose,-3.32238386,-3.45908926,-3.17365629,11,-0.42136707,-0.505984234,-0.380691912,15,Competition,-52.22804659,3.34899757
RP1,PH,Sucrose,-2.027346927,-2.151620731,-1.911440677,28,-0.757845607,-0.958616869,-0.60196266,6,Competition,-65.49632155,2.164362615
RP1,PP,Sucrose,4.025571021,3.951380599,4.050962838,30,-0.629752319,-0.733945579,-0.550092007,10,Parasitism,36.1088257,4.074531878
SF1,PAl,Sucrose,0.728977711,-0.071589805,1.302383585,11,2.065425368,1.954808815,2.085549618,12,Commensalism,64.44013477,2.190294604
SF1,PAg2,Sucrose,-0.01473502,-0.095936875,0.054949835,18,1.928219261,1.751725598,2.085455835,4,Commensalism,44.562167,1.928275561
SF1,PAg1,Sucrose,-0.067546766,-0.154704513,0.059905167,11,2.34896375,2.120969733,2.482382513,13,Commensalism,43.35285734,2.349934736
SF1,PAg3,Sucrose,0.218356339,-0.079393897,0.480003245,10,2.109754491,1.965846604,2.225593626,17,Commensalism,50.90898594,2.121024163
SF1,LA,Sucrose,-0.03328909,-0.060163427,-0.006893391,7,1.813854534,1.621244317,2.060691759,9,Parasitism,43.94858698,1.81415998
SF1,EL,Sucrose,0.036277462,-0.079599424,0.146944139,12,1.442455594,0.283458987,2.225523076,7,Commensalism,46.44067338,1.442911707
SF1,RP2,Sucrose,0.031888926,-0.042812337,0.094368856,10,1.867075629,1.776387426,1.916132149,12,Commensalism,45.97849449,1.867347935
SF1,RP1,Sucrose,-0.029893226,-0.11309856,0.04327628,12,2.736527808,2.610499983,2.852425381,6,Commensalism,44.37413845,2.736691076
SF1,SF1,Sucrose,0,0,0,10,0,0,0,10,Neutralism,NaN,0
SF1,BI,Sucrose,0,0,0,9,0,0,0,11,Neutralism,NaN,0
SF1,KA,Sucrose,0,0,0,11,0,0,0,17,Neutralism,NaN,0
SF1,CF,Sucrose,0,0,0,5,0,0,0,11,Neutralism,NaN,0
SF1,EC,Sucrose,0,0,0,13,0,0,0,8,Neutralism,NaN,0
SF1,EA,Sucrose,0,0,0,12,0,0,0,9,Neutralism,NaN,0
SF1,PK,Sucrose,0,0,0,14,0,0,0,20,Neutralism,NaN,0
SF1,PR1,Sucrose,0,0,0,6,0,0,0.464215513,5,Neutralism,NaN,0
SF1,PAr,Sucrose,0,0,0,9,0,0,0,19,Neutralism,NaN,0
SF1,PR2,Sucrose,-1.305201541,-1.363128975,-1.242731454,7,2.369648844,2.220343521,2.446294199,5,Parasitism,16.15404621,2.705325619
SF1,PH,Sucrose,0.038657598,-0.012118761,0.080288426,26,2.96097472,2.803160172,3.103215721,4,Commensalism,45.74799402,2.961227061
SF1,PP,Sucrose,0,0,0,14,0,0,0,11,Neutralism,NaN,0
BI,PAl,Sucrose,0.082195433,-0.291883664,0.897351901,11,2.654052495,2.629749346,2.69255329,16,Commensalism,46.77387094,2.655324977
BI,PAg2,Sucrose,-0.144635308,-0.226483441,-0.042060207,11,2.309482227,1.835678534,2.328037888,5,Parasitism,41.41643313,2.314006813
BI,PAg1,Sucrose,-0.418352218,-1.040156031,-0.063698928,9,2.544206696,2.459860703,3.017544336,16,Parasitism,35.66222861,2.578372799
BI,PAg3,Sucrose,-0.13793825,-0.237152503,-0.041085431,14,2.406506865,2.269176553,2.577259653,19,Parasitism,41.71946031,2.410456855
BI,LA,Sucrose,-0.351029131,-0.479201445,-0.287513815,9,2.613041263,2.589097597,2.619256506,13,Parasitism,37.348841,2.636514004
BI,EL,Sucrose,0.007555008,-0.029807228,0.023974136,8,2.369239156,2.247669258,2.592957846,10,Commensalism,45.18270364,2.369251201
BI,RP2,Sucrose,0.119892156,-0.051193331,0.189840545,9,2.246805447,2.089875557,2.331246269,20,Commensalism,48.05447263,2.250001965
BI,RP1,Sucrose,-0.07656238,-0.132158333,0.159154195,9,2.503839954,2.43675121,2.569530043,20,Commensalism,43.24855627,2.505010242
BI,SF1,Sucrose,0,0,0,11,0,0,0,9,Neutralism,NaN,0
BI,BI,Sucrose,0,0,0,10,0,0,0,10,Neutralism,NaN,0
BI,KA,Sucrose,0,0,0,16,0,0,0,15,Neutralism,NaN,0
BI,CF,Sucrose,0,0,0,10,0.371408006,0,0.371830724,13,Neutralism,45,0.371408006
BI,EC,Sucrose,0,0,0,20,0,0,0.217709958,5,Neutralism,NaN,0
BI,EA,Sucrose,0,0,0,13,0,0,0,9,Neutralism,NaN,0
BI,PK,Sucrose,0,0,0,10,0,0,0,12,Neutralism,NaN,0
BI,PR1,Sucrose,0,0,0,18,0,0,0,10,Neutralism,NaN,0
BI,PAr,Sucrose,0,0,0,10,0,0,0,15,Neutralism,NaN,0
BI,PR2,Sucrose,-0.556330064,-0.603506495,-0.514046932,9,2.401886521,2.293558551,2.516665785,11,Parasitism,31.95899538,2.465473991
BI,PH,Sucrose,0.008411375,-0.056703801,0.073886956,28,3.08448763,2.964047539,3.1000945,10,Commensalism,45.15624478,3.084499099
BI,PP,Sucrose,0,0,1.774398146,12,0,0,0,12,Neutralism,NaN,0
KA,PAl,Sucrose,0.836635001,-0.130163408,1.243772542,12,3.15626716,3.024750992,3.236692466,12,Commensalism,59.8460299,3.265268827
KA,PAg2,Sucrose,0.012384618,-0.066264397,0.039650984,13,2.493467481,2.237903716,2.862087582,5,Commensalism,45.28457581,2.493498237
KA,PAg1,Sucrose,-0.318420208,-0.433442289,-0.103697733,10,3.111694207,3.037166518,3.169286371,7,Parasitism,39.15725035,3.127943776
KA,PAg3,Sucrose,-0.196723762,-0.286596688,-0.147441502,15,2.656964221,2.483635333,2.939227231,10,Parasitism,40.76550114,2.664237059
KA,LA,Sucrose,0.010536695,-0.02654616,0.040847796,17,3.235092654,3.18168692,3.293338549,10,Commensalism,45.18661166,3.235109813
KA,EL,Sucrose,0.082211169,0.038263333,0.2359976,11,2.831115479,2.717385237,2.919596485,16,Mutualism,46.66331249,2.832308869
KA,RP2,Sucrose,-0.105000062,-0.146341484,-0.079885531,13,1.877473039,0.554107446,2.310899515,8,Parasitism,41.79899537,1.880406878
KA,RP1,Sucrose,0.029723313,-0.06314225,0.097002135,6,2.705566621,2.633884841,2.776865935,13,Commensalism,45.62942523,2.705729886
KA,SF1,Sucrose,0,0,0,17,0,0,0,11,Neutralism,NaN,0
KA,BI,Sucrose,0,0,0,15,0,0,0,16,Neutralism,NaN,0
KA,KA,Sucrose,0,0,0,10,0,0,0,10,Neutralism,NaN,0
KA,CF,Sucrose,0,0,0,11,0,0,0,9,Neutralism,NaN,0
KA,EC,Sucrose,0,0,0,23,0,0,0,4,Neutralism,NaN,0
KA,EA,Sucrose,0,0,0,17,0,0,0,12,Neutralism,NaN,0
KA,PK,Sucrose,0,0,0,13,0,0,0,15,Neutralism,NaN,0
KA,PR1,Sucrose,0,0,0,18,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
KA,PAr,Sucrose,0,0,0,14,0,0,0.508883396,7,Neutralism,NaN,0
KA,PR2,Sucrose,-0.546084021,-0.589666626,-0.497164604,21,3.259003267,3.012262571,3.320371014,11,Parasitism,35.48779123,3.304437933
KA,PH,Sucrose,-0.033464386,-0.082451363,0.001844423,43,3.24002573,3.185528383,3.483302461,6,Commensalism,44.40824547,3.240198542
KA,PP,Sucrose,0,0,2.554508884,20,0,0,0,5,Neutralism,NaN,0
CF,PAl,Sucrose,-0.2037127,-1.335352742,0,8,0.600642979,0.387884785,0.855233659,9,Neutralism,26.26523661,0.634248257
CF,PAg2,Sucrose,-0.14609197,-0.331455166,-0.074640103,13,0.591529413,0.581700244,0.601292068,4,Parasitism,31.12708864,0.609302806
CF,PAg1,Sucrose,-0.308193556,-0.410516839,-0.153432946,13,0.870643883,0.858195043,0.899866606,14,Parasitism,25.50687781,0.923582177
CF,PAg3,Sucrose,-0.241028319,-0.402027849,-0.119376364,8,0,0,0.113429145,16,Amensalism,-45,0.241028319
CF,LA,Sucrose,-0.084363673,-0.147556193,-0.025893037,16,1.356912381,1.126882342,1.359269486,13,Parasitism,41.4423137,1.359532434
CF,EL,Sucrose,0.03617154,0.004680684,0.132828114,13,0.578790553,0.46999811,0.616131029,19,Mutualism,48.57605141,0.579919723
CF,RP2,Sucrose,-0.105329778,-0.248358839,-0.004665643,5,0.381910493,0.266423691,0.618451958,19,Parasitism,29.58130186,0.396169139
CF,RP1,Sucrose,0.059971807,-0.024480032,0.13920509,14,0.483628755,0.288986397,0.781329008,4,Commensalism,52.06880991,0.487332936
CF,SF1,Sucrose,0,0,0,11,0,0,0,5,Neutralism,NaN,0
CF,BI,Sucrose,0.371408006,0,0.371830724,13,0,0,0,10,Neutralism,45,0.371408006
CF,KA,Sucrose,0,0,0,9,0,0,0,11,Neutralism,NaN,0
CF,CF,Sucrose,0,0,0,14,0,0,0,14,Neutralism,NaN,0
CF,EC,Sucrose,0,0,0,24,0,0,0,8,Neutralism,NaN,0
CF,EA,Sucrose,0,0,0,17,0,0,0,12,Neutralism,NaN,0
CF,PK,Sucrose,0,0,0,17,0,0,0,10,Neutralism,NaN,0
CF,PR1,Sucrose,0,0,0,21,0,0,0.126134296,6,Neutralism,NaN,0
CF,PAr,Sucrose,0,0,0,10,0,0,0,14,Neutralism,NaN,0
CF,PR2,Sucrose,-0.403401311,-0.484350898,-0.328874708,12,0.04804511,0,0.459489029,7,Neutralism,-38.20806427,0.406252323
CF,PH,Sucrose,-0.078356844,-0.141755626,-0.026188746,33,1.271228321,1.20411262,1.369000746,13,Parasitism,41.47282587,1.273640938
CF,PP,Sucrose,0,0,0,23,0,0,0,6,Neutralism,NaN,0
EC,PAl,Sucrose,1.078019901,0.233250969,1.506265276,8,2.457146673,2.355409868,2.533306836,24,Mutualism,68.68842343,2.683225052
EC,PAg2,Sucrose,-0.021011673,-0.067142111,0.057183244,8,1.943134863,1.803430484,1.979167914,8,Commensalism,44.3804685,1.943248462
EC,PAg1,Sucrose,0.229459691,-0.777048306,0.686755678,3,2.505379018,2.473672551,2.588802882,26,Commensalism,50.23293914,2.515864816
EC,PAg3,Sucrose,-0.359611012,-0.983189184,-0.179308186,8,2.486453544,2.36961346,2.560791257,22,Parasitism,36.77048429,2.512323886
EC,LA,Sucrose,0.075830597,0.033566351,0.136252034,9,3.645316852,3.587101179,3.677792354,14,Mutualism,46.19170618,3.646105488
EC,EL,Sucrose,0.004748296,-0.022972156,0.330981262,9,2.870019165,2.857259525,2.921523175,13,Commensalism,45.09479277,2.870023093
EC,RP2,Sucrose,-0.020516459,-0.087039084,0.046640742,3,2.737790683,2.674864688,2.796246285,33,Commensalism,44.57064486,2.737867555
EC,RP1,Sucrose,-0.403953545,-0.474176998,-0.00420596,7,2.515563607,2.378495605,2.649778869,17,Parasitism,35.87722757,2.54779095
EC,SF1,Sucrose,0,0,0,8,0,0,0,13,Neutralism,NaN,0
EC,BI,Sucrose,0,0,0.217709958,5,0,0,0,20,Neutralism,NaN,0
EC,KA,Sucrose,0,0,0,4,0,0,0,23,Neutralism,NaN,0
EC,CF,Sucrose,0,0,0,8,0,0,0,24,Neutralism,NaN,0
EC,EC,Sucrose,0,0,0,15,0,0,0,15,Neutralism,NaN,0
EC,EA,Sucrose,0,0,0,5,0,0,0,12,Neutralism,NaN,0
EC,PK,Sucrose,0,0,0,9,0,0,0,21,Neutralism,NaN,0
EC,PR1,Sucrose,0,0,0,10,0,0,0.950412106,6,Neutralism,NaN,0
EC,PAr,Sucrose,0,0,0,9,0,0,0,21,Neutralism,NaN,0
EC,PR2,Sucrose,-0.079860345,-0.146554391,0.022652309,11,2.944627596,2.872513579,3.061003562,20,Commensalism,43.44647949,2.945710331
EC,PH,Sucrose,0.085627133,0.005468133,0.145034402,23,3.212587628,3.153419439,3.474023486,9,Mutualism,46.52677922,3.213728563
EC,PP,Sucrose,0,0,0,5,0,0,0,13,Neutralism,NaN,0
EA,PAl,Sucrose,-0.041391734,-1.158254768,0,5,0.76348423,0.656140136,0.897867295,7,Neutralism,41.89678954,0.764605418
EA,PAg2,Sucrose,0.173748092,0.055823698,0.20845642,11,1.592865912,1.336874538,1.828804669,8,Mutualism,51.22515018,1.602314018
EA,PAg1,Sucrose,0.113547504,-0.117775684,0.273602389,6,1.687437065,1.604463813,2.001150214,8,Commensalism,48.8496251,1.691253051
EA,PAg3,Sucrose,-0.125914542,-0.848802641,0.169160512,7,1.582059948,1.185434047,1.682074958,10,Commensalism,40.44947931,1.587062744
EA,LA,Sucrose,0.05258031,-0.029904176,0.081514911,13,2.691493371,2.608823247,2.749279868,10,Commensalism,46.11917299,2.69200692
EA,EL,Sucrose,-0.04514961,-0.264664014,0.026733034,11,1.808631379,1.483817722,1.912086806,11,Commensalism,43.56999886,1.809194835
EA,RP2,Sucrose,0.07129169,0.005469759,0.126218218,5,1.793901562,1.705799857,1.861933665,8,Mutualism,47.27580191,1.795317609
EA,RP1,Sucrose,-0.014692163,-0.100705857,0.070224223,16,2.317633777,2.152336037,2.47470919,16,Commensalism,44.63679004,2.317680346
EA,SF1,Sucrose,0,0,0,9,0,0,0,12,Neutralism,NaN,0
EA,BI,Sucrose,0,0,0,9,0,0,0,13,Neutralism,NaN,0
EA,KA,Sucrose,0,0,0,12,0,0,0,17,Neutralism,NaN,0
EA,CF,Sucrose,0,0,0,12,0,0,0,17,Neutralism,NaN,0
EA,EC,Sucrose,0,0,0,12,0,0,0,5,Neutralism,NaN,0
EA,EA,Sucrose,0,0,0,11,0,0,0,11,Neutralism,NaN,0
EA,PK,Sucrose,0,0,0,5,0,0,0,11,Neutralism,NaN,0
EA,PR1,Sucrose,0,0,0,13,0,0,0,12,Neutralism,NaN,0
EA,PAr,Sucrose,0,0,0,10,0,0,0,17,Neutralism,NaN,0
EA,PR2,Sucrose,-0.427296591,-0.498880305,-0.346396659,11,2.776305854,2.739968244,2.83285347,12,Parasitism,36.25035783,2.808995651
EA,PH,Sucrose,0.036580413,-0.016845855,0.085442609,21,2.165049475,2.079688744,2.202706349,13,Commensalism,45.96797044,2.165358482
EA,PP,Sucrose,0,0,0,20,0,0,0,21,Neutralism,NaN,0
PK,PAl,Sucrose,0,-0.568951545,0.844038463,8,3.441271858,3.429576619,3.803423729,11,Commensalism,45,3.441271858
PK,PAg2,Sucrose,-0.049914918,-0.149987351,0.104821385,12,3.85383558,3.822205936,3.874533235,11,Commensalism,44.25794597,3.854158816
PK,PAg1,Sucrose,0.124110448,0.023525929,0.196434406,19,3.475405002,3.465140505,3.627366606,23,Mutualism,47.04522475,3.477620354
PK,PAg3,Sucrose,-0.284028515,-0.407190131,-0.157207839,10,3.603728182,3.550532178,3.775297397,21,Parasitism,40.49353807,3.614903734
PK,LA,Sucrose,-0.139406122,-0.177267302,0.016565415,19,4.213494933,4.068196822,4.278104462,14,Commensalism,43.10502445,4.215800472
PK,EL,Sucrose,0.207276928,0.17743508,0.289512544,9,3.636344482,3.604144181,3.686507395,21,Mutualism,48.26241251,3.642247234
PK,RP2,Sucrose,-0.394835254,-0.439644557,-0.316651648,12,3.323566765,2.992199618,3.546723688,7,Parasitism,38.22509122,3.346937543
PK,RP1,Sucrose,-0.099131273,-0.216963478,-0.035915866,22,3.617987322,3.512128349,3.880463408,9,Parasitism,43.43051334,3.619345144
PK,SF1,Sucrose,0,0,0,20,0,0,0,14,Neutralism,NaN,0
PK,BI,Sucrose,0,0,0,12,0,0,0,10,Neutralism,NaN,0
PK,KA,Sucrose,0,0,0,15,0,0,0,13,Neutralism,NaN,0
PK,CF,Sucrose,0,0,0,10,0,0,0,17,Neutralism,NaN,0
PK,EC,Sucrose,0,0,0,21,0,0,0,9,Neutralism,NaN,0
PK,EA,Sucrose,0,0,0,11,0,0,0,5,Neutralism,NaN,0
PK,PK,Sucrose,0,0,0,18,0,0,0,18,Neutralism,NaN,0
PK,PR1,Sucrose,0,0,0,21,0,0,0,7,Neutralism,NaN,0
PK,PAr,Sucrose,0,0,0,24,0,0,0,19,Neutralism,NaN,0
PK,PR2,Sucrose,-0.607033364,-0.68488936,-0.569088966,15,0.335075809,0.231766866,0.348690447,17,Parasitism,-16.10178047,0.693372413
PK,PH,Sucrose,-0.131975723,-0.164629971,-0.08841999,33,3.792022713,3.52409721,3.811944377,5,Parasitism,43.00670998,3.794318628
PK,PP,Sucrose,0,0,0,10,0,0,0,13,Neutralism,NaN,0
PR1,PAl,Sucrose,-0.2037127,-1.092257983,0,7,1.223225384,1.218841572,1.347274485,20,Neutralism,35.54488765,1.240072257
PR1,PAg2,Sucrose,-0.100496109,-0.196688149,0.004560498,17,1.851023,1.833698503,1.851920356,7,Commensalism,41.89233718,1.85374907
PR1,PAg1,Sucrose,NaN,NaN,NaN,2,1.217293385,1.184370004,1.284411045,20,Inconclusive,NaN,NaN
PR1,PAg3,Sucrose,-0.090275008,-0.407621879,0.042183761,10,1.575942761,1.538566694,1.633351165,14,Commensalism,41.72149858,1.578526263
